date,product_id,product_name,amazon,flipkart,jiomart,blinkit,zepto,dmart_ready
2025-07-11,P010,Dhara Mustard Oil 1L,189.1,197.06,181.78,202.82,199.93,176.84
2025-07-12,P010,Dhara Mustard Oil 1L,185.79,196.46,187.09,198.42,192.41,174.77
2025-07-13,P010,Dhara Mustard Oil 1L,186.09,189.18,178.78,192.91,186.35,176.84
2025-07-14,P010,Dhara Mustard Oil 1L,184.52,192.84,181.42,199.55,194.76,177.42
2025-07-15,P010,Dhara Mustard Oil 1L,179.84,187.24,178.89,194.2,188.21,174.86
2025-07-16,P010,Dhara Mustard Oil 1L,193.09,192.04,184.16,203.8,197.46,184.77
2025-07-17,P010,Dhara Mustard Oil 1L,187.02,187.82,181.64,193.46,192.15,178.41
2025-07-18,P010,Dhara Mustard Oil 1L,188.1,195.88,178.5,196.9,194.41,181.58
2025-07-19,P010,Dhara Mustard Oil 1L,186.54,187.53,177.44,196.27,191.82,170.14
2025-07-20,P010,Dhara Mustard Oil 1L,184.53,185.21,175.31,193.94,193.62,170.81
2025-07-21,P010,Dhara Mustard Oil 1L,190.88,197.77,187.85,199.15,204.95,185.38
2025-07-22,P010,Dhara Mustard Oil 1L,185.47,190.99,175.46,192.02,197.02,175.42
2025-07-23,P010,Dhara Mustard Oil 1L,184.97,189.17,177.05,196.25,193.44,174.55
2025-07-24,P010,Dhara Mustard Oil 1L,192.83,194.21,183.95,198.72,200.41,184.1
2025-07-25,P010,Dhara Mustard Oil 1L,191.08,190.75,176.5,194.84,198.06,177.18
2025-07-26,P010,Dhara Mustard Oil 1L,186.04,185.79,177.95,188.38,191.52,170.96
2025-07-27,P010,Dhara Mustard Oil 1L,192.5,193.06,182.64,194.9,194.57,180.34
2025-07-28,P010,Dhara Mustard Oil 1L,182.77,194.39,182.69,195.7,195.7,173.75
2025-07-29,P010,Dhara Mustard Oil 1L,182.62,188.19,183.42,198.68,198.25,177.66
2025-07-30,P010,Dhara Mustard Oil 1L,192.14,196.17,187.77,202.99,195.2,177.72
2025-07-31,P010,Dhara Mustard Oil 1L,186.51,197.57,180.24,202.11,198.84,176.56
2025-08-01,P010,Dhara Mustard Oil 1L,184.84,186.3,180.8,190.44,195.55,176.36
2025-08-02,P010,Dhara Mustard Oil 1L,185.05,190.76,182.33,196.05,198.11,179.7
2025-08-03,P010,Dhara Mustard Oil 1L,192.2,186.67,176.75,195.36,196.22,178.51
2025-08-04,P010,Dhara Mustard Oil 1L,190.6,199.43,186.34,201.36,197.28,181.47
2025-08-05,P010,Dhara Mustard Oil 1L,186.36,182.44,180.28,195.39,193.9,176.66
2025-08-06,P010,Dhara Mustard Oil 1L,195.24,198.51,186.42,200.89,203.89,186.2
2025-08-07,P010,Dhara Mustard Oil 1L,186.54,195.8,179.08,202.24,201.92,182.88
2025-08-08,P010,Dhara Mustard Oil 1L,177.93,188.82,179.89,196.45,188.91,172.85
2025-08-09,P010,Dhara Mustard Oil 1L,195.94,198.41,188.34,201.74,200.54,184.14
2025-08-10,P010,Dhara Mustard Oil 1L,184.24,189.98,184.32,196.28,192.36,178.39
2025-08-11,P010,Dhara Mustard Oil 1L,186.87,194.52,179.85,198.01,196.93,183.64
2025-08-12,P010,Dhara Mustard Oil 1L,189.91,196.16,182.66,206.14,200.23,183.0
2025-08-13,P010,Dhara Mustard Oil 1L,192.84,188.76,186.85,194.75,195.78,179.74
2025-08-14,P010,Dhara Mustard Oil 1L,193.91,198.23,186.67,197.01,196.86,177.24
2025-08-15,P010,Dhara Mustard Oil 1L,187.96,190.69,179.16,197.32,200.63,177.8
2025-08-16,P010,Dhara Mustard Oil 1L,187.6,186.02,183.56,200.99,197.36,180.13
2025-08-17,P010,Dhara Mustard Oil 1L,183.94,187.64,177.19,198.97,195.86,172.28
2025-08-18,P010,Dhara Mustard Oil 1L,180.18,188.5,175.84,192.13,196.37,171.82
2025-08-19,P010,Dhara Mustard Oil 1L,189.32,192.26,183.76,193.02,192.31,180.05
2025-08-20,P010,Dhara Mustard Oil 1L,186.25,189.12,179.84,197.98,199.6,180.64
2025-08-21,P010,Dhara Mustard Oil 1L,187.22,193.49,185.92,198.17,192.14,179.52
2025-08-22,P010,Dhara Mustard Oil 1L,193.96,194.3,186.89,200.57,200.07,177.37
2025-08-23,P010,Dhara Mustard Oil 1L,186.37,190.12,181.74,195.03,196.37,180.12
2025-08-24,P010,Dhara Mustard Oil 1L,188.38,195.73,177.81,200.78,196.41,180.67
2025-08-25,P010,Dhara Mustard Oil 1L,190.32,199.41,182.09,203.58,195.35,181.92
2025-08-26,P010,Dhara Mustard Oil 1L,187.42,189.55,179.6,190.38,189.6,172.02
2025-08-27,P010,Dhara Mustard Oil 1L,192.79,193.92,182.83,201.47,205.81,182.31
2025-08-28,P010,Dhara Mustard Oil 1L,187.75,195.1,179.85,195.02,202.45,175.66
2025-08-29,P010,Dhara Mustard Oil 1L,189.83,189.66,181.48,194.97,201.71,178.98
2025-08-30,P010,Dhara Mustard Oil 1L,188.68,185.77,181.11,195.48,194.83,169.65
2025-08-31,P010,Dhara Mustard Oil 1L,184.43,190.66,177.52,194.99,196.34,173.01
2025-09-01,P010,Dhara Mustard Oil 1L,192.08,190.98,180.49,193.83,193.12,172.75
2025-09-02,P010,Dhara Mustard Oil 1L,188.07,191.09,179.04,195.11,197.7,173.56
2025-09-03,P010,Dhara Mustard Oil 1L,186.16,193.49,177.36,195.21,199.7,175.07
2025-09-04,P010,Dhara Mustard Oil 1L,190.04,189.03,177.13,195.43,192.5,179.51
2025-09-05,P010,Dhara Mustard Oil 1L,182.09,184.98,179.86,198.48,197.16,169.97
2025-09-06,P010,Dhara Mustard Oil 1L,187.68,197.57,182.67,201.25,201.38,179.01
2025-09-07,P010,Dhara Mustard Oil 1L,189.33,195.33,185.83,198.63,194.45,175.35
2025-09-08,P010,Dhara Mustard Oil 1L,181.48,188.36,176.53,191.1,196.46,176.95
2025-09-09,P010,Dhara Mustard Oil 1L,183.42,186.37,174.19,196.43,190.78,176.74
2025-09-10,P010,Dhara Mustard Oil 1L,186.28,184.16,181.69,196.41,191.16,168.73
2025-09-11,P010,Dhara Mustard Oil 1L,190.05,187.36,176.1,197.64,200.19,174.78
2025-09-12,P010,Dhara Mustard Oil 1L,189.43,194.94,188.78,201.12,200.0,179.5
2025-09-13,P010,Dhara Mustard Oil 1L,185.64,186.79,178.06,196.67,190.22,174.74
2025-09-14,P010,Dhara Mustard Oil 1L,193.14,197.03,183.52,198.77,196.89,181.43
2025-09-15,P010,Dhara Mustard Oil 1L,191.18,193.36,191.5,208.65,200.75,186.93
2025-09-16,P010,Dhara Mustard Oil 1L,195.17,200.54,186.64,197.43,197.53,186.18
2025-09-17,P010,Dhara Mustard Oil 1L,185.61,193.3,182.91,195.66,203.47,181.06
2025-09-18,P010,Dhara Mustard Oil 1L,189.59,192.86,185.3,201.77,200.82,185.07
2025-09-19,P010,Dhara Mustard Oil 1L,196.76,196.01,192.57,207.18,202.02,187.24
2025-09-20,P010,Dhara Mustard Oil 1L,188.78,187.44,178.26,194.06,193.96,174.33
2025-09-21,P010,Dhara Mustard Oil 1L,192.97,191.35,185.03,201.83,196.37,184.28
2025-09-22,P010,Dhara Mustard Oil 1L,187.51,191.89,176.79,197.79,196.51,172.18
2025-09-23,P010,Dhara Mustard Oil 1L,192.3,196.31,185.47,196.11,198.17,178.9
2025-09-24,P010,Dhara Mustard Oil 1L,185.41,196.83,183.14,195.55,195.88,178.48
2025-09-25,P010,Dhara Mustard Oil 1L,193.11,197.51,187.8,196.71,194.19,176.88
2025-09-26,P010,Dhara Mustard Oil 1L,187.23,190.16,180.0,198.78,196.45,180.03
2025-09-27,P010,Dhara Mustard Oil 1L,182.25,194.07,183.64,193.31,194.71,175.25
2025-09-28,P010,Dhara Mustard Oil 1L,189.78,196.14,181.63,200.51,199.79,175.99
2025-09-29,P010,Dhara Mustard Oil 1L,193.52,200.98,191.77,200.8,208.54,187.72
2025-09-30,P010,Dhara Mustard Oil 1L,186.7,190.5,185.04,192.74,194.58,174.42
2025-10-01,P010,Dhara Mustard Oil 1L,199.09,197.54,187.8,206.48,209.78,184.43
2025-10-02,P010,Dhara Mustard Oil 1L,186.94,194.0,184.23,204.2,202.13,178.03
2025-10-03,P010,Dhara Mustard Oil 1L,189.83,195.91,186.43,203.02,204.43,185.43
2025-10-04,P010,Dhara Mustard Oil 1L,198.21,204.73,190.36,203.44,210.28,183.52
2025-10-05,P010,Dhara Mustard Oil 1L,189.99,197.97,190.51,202.92,200.82,179.99
2025-10-06,P010,Dhara Mustard Oil 1L,201.54,201.81,193.29,212.84,203.25,188.23
2025-10-07,P010,Dhara Mustard Oil 1L,192.44,194.65,186.13,202.29,200.05,188.03
2025-10-08,P010,Dhara Mustard Oil 1L,199.34,194.92,185.71,203.01,207.3,185.27
2025-10-09,P010,Dhara Mustard Oil 1L,193.85,197.88,188.5,203.93,199.36,186.1
2025-10-10,P010,Dhara Mustard Oil 1L,200.37,203.19,194.1,211.71,208.44,192.85
2025-10-11,P010,Dhara Mustard Oil 1L,193.52,201.49,192.0,207.37,203.44,186.03
2025-10-12,P010,Dhara Mustard Oil 1L,199.45,203.52,195.15,206.54,209.79,185.85
2025-10-13,P010,Dhara Mustard Oil 1L,196.15,204.42,196.07,213.28,205.13,192.54
2025-10-14,P010,Dhara Mustard Oil 1L,190.83,195.32,190.69,203.92,205.32,187.94
2025-10-15,P010,Dhara Mustard Oil 1L,188.84,193.15,186.87,204.76,197.93,185.41
2025-10-16,P010,Dhara Mustard Oil 1L,190.55,198.15,186.85,206.6,200.14,184.38
2025-10-17,P010,Dhara Mustard Oil 1L,189.36,202.95,192.84,207.15,205.13,185.26
2025-10-18,P010,Dhara Mustard Oil 1L,193.16,191.44,183.71,201.47,196.31,183.25
2025-10-19,P010,Dhara Mustard Oil 1L,191.27,195.25,184.99,204.67,200.5,186.78
2025-10-20,P010,Dhara Mustard Oil 1L,197.35,198.89,191.86,198.96,205.23,185.62
2025-10-21,P010,Dhara Mustard Oil 1L,192.24,198.85,188.06,206.95,197.33,183.41
2025-10-22,P010,Dhara Mustard Oil 1L,190.24,198.18,191.53,206.95,198.32,180.52
2025-10-23,P010,Dhara Mustard Oil 1L,202.6,204.27,192.4,206.71,213.35,190.2
2025-10-24,P010,Dhara Mustard Oil 1L,190.67,201.09,191.18,208.23,201.46,183.97
2025-10-25,P010,Dhara Mustard Oil 1L,195.74,197.67,190.81,204.64,205.33,180.51
2025-10-26,P010,Dhara Mustard Oil 1L,196.14,197.45,185.71,198.08,204.16,184.01
2025-10-27,P010,Dhara Mustard Oil 1L,198.44,206.14,188.92,207.79,207.54,191.54
2025-10-28,P010,Dhara Mustard Oil 1L,192.92,200.08,192.14,206.83,207.96,183.36
2025-10-29,P010,Dhara Mustard Oil 1L,204.05,203.01,189.9,214.65,212.25,191.62
2025-10-30,P010,Dhara Mustard Oil 1L,196.05,198.17,192.63,213.33,205.84,193.23
2025-10-31,P010,Dhara Mustard Oil 1L,194.73,200.92,186.21,201.75,204.65,181.53
2025-11-01,P010,Dhara Mustard Oil 1L,201.67,202.71,187.28,206.35,205.94,188.56
2025-11-02,P010,Dhara Mustard Oil 1L,201.85,205.19,191.18,213.78,210.63,192.33
2025-11-03,P010,Dhara Mustard Oil 1L,199.63,198.79,186.94,206.95,209.57,185.7
2025-11-04,P010,Dhara Mustard Oil 1L,189.73,197.66,184.11,203.53,199.12,181.05
2025-11-05,P010,Dhara Mustard Oil 1L,196.54,191.71,186.1,202.62,196.95,184.57
2025-11-06,P010,Dhara Mustard Oil 1L,193.7,198.39,181.77,200.93,202.46,185.16
2025-11-07,P010,Dhara Mustard Oil 1L,203.61,204.66,197.8,212.64,210.9,188.86
2025-11-08,P010,Dhara Mustard Oil 1L,198.5,202.44,191.6,209.59,206.13,190.59
2025-11-09,P010,Dhara Mustard Oil 1L,201.48,206.29,190.87,211.23,212.58,191.12
2025-11-10,P010,Dhara Mustard Oil 1L,201.71,205.97,195.43,214.12,212.02,191.59
2025-11-11,P010,Dhara Mustard Oil 1L,199.79,201.34,195.04,211.31,210.61,193.37
2025-11-12,P010,Dhara Mustard Oil 1L,198.8,199.07,198.38,207.71,211.87,187.23
2025-11-13,P010,Dhara Mustard Oil 1L,199.39,202.4,190.46,203.87,204.73,189.1
2025-11-14,P010,Dhara Mustard Oil 1L,196.99,209.71,198.93,206.94,206.3,196.0
2025-11-15,P010,Dhara Mustard Oil 1L,187.14,195.78,184.5,200.69,199.68,180.37
2025-11-16,P010,Dhara Mustard Oil 1L,194.82,196.16,184.05,203.02,201.96,184.66
2025-11-17,P010,Dhara Mustard Oil 1L,196.45,194.71,188.15,206.68,198.87,187.12
2025-11-18,P010,Dhara Mustard Oil 1L,200.48,198.9,189.32,206.03,208.57,187.97
2025-11-19,P010,Dhara Mustard Oil 1L,197.74,203.72,195.36,207.61,207.39,183.51
2025-11-20,P010,Dhara Mustard Oil 1L,195.46,201.09,189.59,205.36,204.11,185.28
2025-11-21,P010,Dhara Mustard Oil 1L,200.39,202.71,193.45,210.99,207.11,187.27
2025-11-22,P010,Dhara Mustard Oil 1L,195.98,208.23,195.76,210.56,204.76,193.48
2025-11-23,P010,Dhara Mustard Oil 1L,190.3,195.14,186.2,205.03,202.32,181.02
2025-11-24,P010,Dhara Mustard Oil 1L,193.18,193.78,186.28,207.16,203.18,188.79
2025-11-25,P010,Dhara Mustard Oil 1L,200.6,197.1,193.78,202.6,209.74,185.02
2025-11-26,P010,Dhara Mustard Oil 1L,196.82,203.64,190.16,207.7,207.29,191.64
2025-11-27,P010,Dhara Mustard Oil 1L,205.67,206.82,193.88,214.62,209.56,192.5
2025-11-28,P010,Dhara Mustard Oil 1L,200.91,201.89,195.27,212.69,207.61,190.21
2025-11-29,P010,Dhara Mustard Oil 1L,200.63,197.57,191.84,203.01,202.95,185.13
2025-11-30,P010,Dhara Mustard Oil 1L,196.35,198.16,191.36,207.74,204.79,187.18
2025-12-01,P010,Dhara Mustard Oil 1L,191.25,200.95,181.63,205.03,197.35,182.41
2025-12-02,P010,Dhara Mustard Oil 1L,199.36,198.29,194.17,204.68,202.35,187.37
2025-12-03,P010,Dhara Mustard Oil 1L,189.49,198.22,184.37,199.43,203.92,182.71
2025-12-04,P010,Dhara Mustard Oil 1L,190.42,197.01,177.94,194.68,192.86,183.57
2025-12-05,P010,Dhara Mustard Oil 1L,190.35,195.81,181.35,199.69,198.1,179.71
2025-12-06,P010,Dhara Mustard Oil 1L,189.14,195.48,189.63,199.09,201.26,177.77
2025-12-07,P010,Dhara Mustard Oil 1L,199.78,196.55,189.37,208.46,209.13,185.99
2025-12-08,P010,Dhara Mustard Oil 1L,191.9,193.29,185.91,204.38,201.62,176.63
2025-12-09,P010,Dhara Mustard Oil 1L,200.79,195.98,191.56,204.13,206.81,187.35
2025-12-10,P010,Dhara Mustard Oil 1L,192.78,195.07,182.87,194.36,192.06,181.79
2025-12-11,P010,Dhara Mustard Oil 1L,183.59,192.57,179.28,198.27,195.51,180.31
2025-12-12,P010,Dhara Mustard Oil 1L,199.15,202.63,191.5,203.4,203.62,181.38
2025-12-13,P010,Dhara Mustard Oil 1L,193.82,197.69,191.26,202.41,209.63,182.41
2025-12-14,P010,Dhara Mustard Oil 1L,193.85,193.25,191.26,206.25,207.4,183.15
2025-12-15,P010,Dhara Mustard Oil 1L,195.13,200.64,188.53,201.58,197.82,187.59
2025-12-16,P010,Dhara Mustard Oil 1L,193.22,191.77,188.04,197.68,201.66,183.41
2025-12-17,P010,Dhara Mustard Oil 1L,194.21,207.21,196.32,208.55,204.08,187.1
2025-12-18,P010,Dhara Mustard Oil 1L,190.34,192.33,184.59,194.71,201.31,179.21
2025-12-19,P010,Dhara Mustard Oil 1L,191.27,188.11,183.76,201.82,199.52,175.3
2025-12-20,P010,Dhara Mustard Oil 1L,193.49,196.58,189.52,204.29,203.15,185.49
2025-12-21,P010,Dhara Mustard Oil 1L,193.94,204.82,193.97,212.63,207.62,185.75
2025-12-22,P010,Dhara Mustard Oil 1L,192.66,202.22,187.81,209.19,201.93,189.91
2025-12-23,P010,Dhara Mustard Oil 1L,196.9,193.79,188.91,198.24,197.91,185.14
2025-12-24,P010,Dhara Mustard Oil 1L,192.54,194.61,185.6,202.85,203.83,184.43
2025-12-25,P010,Dhara Mustard Oil 1L,189.91,193.21,186.23,195.56,196.64,181.08
2025-12-26,P010,Dhara Mustard Oil 1L,198.78,199.31,196.15,212.86,210.87,185.56
2025-12-27,P010,Dhara Mustard Oil 1L,198.08,197.69,193.85,209.17,208.63,188.43
2025-12-28,P010,Dhara Mustard Oil 1L,191.92,195.82,182.78,199.88,201.72,176.47
2025-12-29,P010,Dhara Mustard Oil 1L,192.16,196.28,188.62,202.25,203.08,182.98
2025-12-30,P010,Dhara Mustard Oil 1L,186.43,189.67,185.87,196.72,198.65,176.86
2025-12-31,P010,Dhara Mustard Oil 1L,195.45,203.19,189.79,206.15,203.36,187.07
2026-01-01,P010,Dhara Mustard Oil 1L,196.62,195.28,188.1,203.54,204.54,184.52
2026-01-02,P010,Dhara Mustard Oil 1L,196.83,193.94,182.99,204.32,202.66,179.67
2026-01-03,P010,Dhara Mustard Oil 1L,184.1,190.77,186.19,196.46,197.17,173.48
2026-01-04,P010,Dhara Mustard Oil 1L,192.43,196.86,179.18,200.47,197.98,178.0
2026-01-05,P010,Dhara Mustard Oil 1L,198.31,203.17,194.42,204.89,206.93,186.49
2026-01-06,P010,Dhara Mustard Oil 1L,192.25,195.98,186.61,203.7,200.42,181.65
2026-01-07,P010,Dhara Mustard Oil 1L,196.85,195.42,187.72,209.91,208.95,181.81
2026-01-08,P010,Dhara Mustard Oil 1L,190.37,196.89,183.78,200.29,196.16,182.83
2026-01-09,P010,Dhara Mustard Oil 1L,201.99,200.11,190.74,202.81,205.16,185.2
2026-01-10,P010,Dhara Mustard Oil 1L,198.82,200.5,186.63,206.94,201.57,187.88
2026-01-11,P010,Dhara Mustard Oil 1L,197.16,194.14,186.62,207.9,200.3,187.55
2026-01-12,P010,Dhara Mustard Oil 1L,192.74,201.05,187.17,211.15,202.09,190.82
2026-01-13,P010,Dhara Mustard Oil 1L,184.83,193.96,183.23,202.06,193.68,175.99
2026-01-14,P010,Dhara Mustard Oil 1L,185.81,189.81,187.94,204.24,197.03,183.68
2026-01-15,P010,Dhara Mustard Oil 1L,189.05,192.81,181.08,201.27,194.86,181.71
2026-01-16,P010,Dhara Mustard Oil 1L,191.45,195.21,182.47,198.13,203.56,176.06
2026-01-17,P010,Dhara Mustard Oil 1L,197.62,198.81,182.93,206.4,202.44,181.45
2026-01-18,P010,Dhara Mustard Oil 1L,198.05,203.13,190.07,208.13,201.98,190.42
2026-01-19,P010,Dhara Mustard Oil 1L,195.64,200.9,189.01,206.31,204.59,187.44
2026-01-20,P010,Dhara Mustard Oil 1L,188.24,190.22,184.03,205.15,198.03,178.45
2026-01-21,P010,Dhara Mustard Oil 1L,192.57,188.73,180.25,195.21,198.39,181.32
2026-01-22,P010,Dhara Mustard Oil 1L,200.53,195.3,188.5,203.36,200.04,189.88
2026-01-23,P010,Dhara Mustard Oil 1L,198.96,199.44,186.17,207.61,210.39,183.07
2026-01-24,P010,Dhara Mustard Oil 1L,191.97,204.49,195.35,210.47,210.14,184.71
2026-01-25,P010,Dhara Mustard Oil 1L,197.1,204.53,191.91,212.68,211.13,185.97
2026-01-26,P010,Dhara Mustard Oil 1L,191.3,193.48,187.08,197.89,200.58,184.65
2026-01-27,P010,Dhara Mustard Oil 1L,195.37,205.05,195.46,208.12,204.21,186.9
2026-01-28,P010,Dhara Mustard Oil 1L,192.2,189.97,181.21,201.12,200.86,175.57
2026-01-29,P010,Dhara Mustard Oil 1L,192.71,192.08,182.05,196.93,196.59,183.78
2026-01-30,P010,Dhara Mustard Oil 1L,192.57,195.95,185.32,208.05,205.23,189.12
2026-01-31,P010,Dhara Mustard Oil 1L,200.21,206.88,196.29,212.12,212.19,194.55
2026-02-01,P010,Dhara Mustard Oil 1L,194.4,197.14,191.13,208.9,206.51,187.18
2026-02-02,P010,Dhara Mustard Oil 1L,193.87,198.04,183.46,207.32,201.91,184.83
2026-02-03,P010,Dhara Mustard Oil 1L,195.28,201.62,190.39,205.48,208.02,187.92
2026-02-04,P010,Dhara Mustard Oil 1L,203.09,204.44,189.6,206.21,212.43,185.41
2026-02-05,P010,Dhara Mustard Oil 1L,189.07,194.79,188.84,197.89,202.05,178.32
2026-02-06,P010,Dhara Mustard Oil 1L,186.58,189.52,182.86,195.05,199.52,178.89
2026-02-07,P010,Dhara Mustard Oil 1L,196.1,191.01,183.87,198.99,203.47,177.35
2024-02-08,P011,Toor Dal 1kg,116.31,120.58,109.19,132.44,123.59,104.66
2024-02-09,P011,Toor Dal 1kg,116.2,128.03,111.7,129.68,131.95,111.22
2024-02-10,P011,Toor Dal 1kg,123.22,121.67,107.85,132.94,124.96,107.08
2024-02-11,P011,Toor Dal 1kg,123.27,128.42,113.79,131.2,127.57,110.06
2024-02-12,P011,Toor Dal 1kg,116.16,126.91,107.38,132.98,127.44,105.41
2024-02-13,P011,Toor Dal 1kg,115.15,125.1,114.28,130.7,128.33,106.66
2024-02-14,P011,Toor Dal 1kg,114.47,128.29,109.24,126.56,125.42,108.09
2024-02-15,P011,Toor Dal 1kg,117.84,122.11,111.68,131.65,135.16,104.88
2024-02-16,P011,Toor Dal 1kg,118.1,124.02,116.43,131.92,126.92,109.67
2024-02-17,P011,Toor Dal 1kg,119.52,130.23,109.8,138.97,136.15,111.31
2024-02-18,P011,Toor Dal 1kg,118.94,123.54,116.51,127.86,130.93,103.94
2024-02-19,P011,Toor Dal 1kg,120.91,125.51,110.25,133.45,126.66,108.16
2024-02-20,P011,Toor Dal 1kg,121.75,125.04,111.32,134.63,132.08,111.13
2024-02-21,P011,Toor Dal 1kg,126.77,131.51,111.33,136.62,137.85,112.01
2024-02-22,P011,Toor Dal 1kg,122.73,123.0,115.12,135.83,126.59,105.37
2024-02-23,P011,Toor Dal 1kg,123.22,122.7,115.76,134.32,133.21,104.61
2024-02-24,P011,Toor Dal 1kg,118.01,131.32,114.12,129.87,130.42,114.98
2024-02-25,P011,Toor Dal 1kg,119.98,127.27,105.61,132.15,124.38,107.32
2024-02-26,P011,Toor Dal 1kg,125.88,128.57,115.72,128.95,136.08,108.86
2024-02-27,P011,Toor Dal 1kg,124.31,132.88,112.99,132.75,137.69,107.52
2024-02-28,P011,Toor Dal 1kg,125.01,127.98,119.48,136.29,136.94,109.55
2024-02-29,P011,Toor Dal 1kg,117.3,118.05,108.02,128.29,127.0,103.66
2024-03-01,P011,Toor Dal 1kg,121.3,122.57,112.6,132.87,127.51,110.03
2024-03-02,P011,Toor Dal 1kg,125.53,130.8,121.27,142.01,139.17,114.21
2024-03-03,P011,Toor Dal 1kg,117.64,127.27,109.08,132.93,136.06,112.36
2024-03-04,P011,Toor Dal 1kg,131.09,133.18,118.86,136.24,141.04,114.43
2024-03-05,P011,Toor Dal 1kg,126.89,129.93,118.95,138.51,132.25,115.02
2024-03-06,P011,Toor Dal 1kg,118.79,125.39,112.1,132.66,130.39,116.01
2024-03-07,P011,Toor Dal 1kg,131.84,132.46,116.16,143.0,138.19,117.52
2024-03-08,P011,Toor Dal 1kg,120.39,128.24,113.07,137.34,132.66,107.52
2024-03-09,P011,Toor Dal 1kg,125.92,127.11,118.9,135.31,142.02,112.6
2024-03-10,P011,Toor Dal 1kg,124.2,133.46,120.51,136.43,138.09,110.16
2024-03-11,P011,Toor Dal 1kg,120.27,127.0,115.02,140.48,131.58,107.08
2024-03-12,P011,Toor Dal 1kg,122.83,126.32,118.01,136.23,132.3,110.05
2024-03-13,P011,Toor Dal 1kg,120.7,131.06,108.47,137.03,133.45,104.25
2024-03-14,P011,Toor Dal 1kg,127.8,134.66,115.71,138.39,131.5,116.99
2024-03-15,P011,Toor Dal 1kg,124.89,133.7,118.08,134.26,136.86,109.61
2024-03-16,P011,Toor Dal 1kg,129.58,133.85,115.02,138.2,135.36,114.82
2024-03-17,P011,Toor Dal 1kg,120.34,130.82,118.51,132.84,136.57,114.18
2024-03-18,P011,Toor Dal 1kg,126.21,130.43,116.02,134.81,136.53,112.22
2024-03-19,P011,Toor Dal 1kg,123.36,129.08,114.84,133.42,138.32,109.88
2024-03-20,P011,Toor Dal 1kg,119.49,126.96,117.76,130.5,130.56,110.52
2024-03-21,P011,Toor Dal 1kg,124.12,124.24,114.77,132.35,134.58,105.73
2024-03-22,P011,Toor Dal 1kg,120.9,129.39,115.72,141.48,130.47,116.49
2024-03-23,P011,Toor Dal 1kg,132.67,128.71,119.75,141.04,141.92,120.61
2024-03-24,P011,Toor Dal 1kg,123.97,129.17,119.07,138.09,130.1,108.36
2024-03-25,P011,Toor Dal 1kg,131.12,132.49,120.59,140.6,138.43,119.7
2024-03-26,P011,Toor Dal 1kg,127.07,128.19,121.12,143.32,135.82,119.81
2024-03-27,P011,Toor Dal 1kg,125.14,127.77,113.91,135.09,131.21,111.43
2024-03-28,P011,Toor Dal 1kg,123.81,132.04,117.98,135.54,134.18,113.18
2024-03-29,P011,Toor Dal 1kg,125.29,131.88,119.67,132.96,132.03,114.11
2024-03-30,P011,Toor Dal 1kg,120.3,128.95,108.79,134.45,127.89,112.02
2024-03-31,P011,Toor Dal 1kg,120.78,126.89,119.17,140.09,133.91,106.72
2024-04-01,P011,Toor Dal 1kg,122.65,131.16,115.73,142.39,136.72,108.83
2024-04-02,P011,Toor Dal 1kg,122.08,125.03,115.85,131.18,129.82,113.94
2024-04-03,P011,Toor Dal 1kg,119.42,126.84,111.21,132.33,129.81,112.41
2024-04-04,P011,Toor Dal 1kg,124.3,129.64,116.36,138.35,132.86,111.99
2024-04-05,P011,Toor Dal 1kg,123.72,133.27,119.17,142.5,138.87,113.86
2024-04-06,P011,Toor Dal 1kg,127.15,129.78,115.13,134.12,134.98,115.41
2024-04-07,P011,Toor Dal 1kg,129.21,134.84,114.35,139.5,134.88,114.52
2024-04-08,P011,Toor Dal 1kg,128.44,133.63,111.97,134.4,132.15,112.48
2024-04-09,P011,Toor Dal 1kg,132.73,133.49,123.66,140.83,140.67,112.48
2024-04-10,P011,Toor Dal 1kg,124.59,125.86,111.63,130.62,136.83,113.2
2024-04-11,P011,Toor Dal 1kg,130.37,131.94,113.63,140.18,134.37,118.58
2024-04-12,P011,Toor Dal 1kg,128.1,130.26,116.1,135.59,131.11,108.23
2024-04-13,P011,Toor Dal 1kg,122.3,127.71,118.91,140.12,139.35,114.33
2024-04-14,P011,Toor Dal 1kg,119.28,129.49,119.0,134.69,131.42,109.58
2024-04-15,P011,Toor Dal 1kg,126.99,124.05,117.58,132.9,132.92,115.79
2024-04-16,P011,Toor Dal 1kg,127.12,127.16,110.97,137.77,130.52,108.61
2024-04-17,P011,Toor Dal 1kg,118.71,131.48,113.34,131.86,137.4,114.28
2024-04-18,P011,Toor Dal 1kg,126.4,124.93,112.21,135.1,132.18,112.05
2024-04-19,P011,Toor Dal 1kg,133.23,136.13,116.53,139.57,136.79,113.57
2024-04-20,P011,Toor Dal 1kg,125.31,136.61,125.32,145.41,135.93,113.5
2024-04-21,P011,Toor Dal 1kg,126.4,131.39,115.79,134.12,130.86,113.35
2024-04-22,P011,Toor Dal 1kg,129.28,130.82,116.4,138.11,141.06,115.41
2024-04-23,P011,Toor Dal 1kg,120.57,129.94,111.65,130.54,134.81,109.36
2024-04-24,P011,Toor Dal 1kg,128.44,129.64,120.82,135.64,132.23,118.75
2024-04-25,P011,Toor Dal 1kg,125.18,124.19,114.27,137.69,137.87,111.56
2024-04-26,P011,Toor Dal 1kg,122.42,125.99,112.46,140.26,139.3,117.57
