date,product_id,product_name,amazon,flipkart,jiomart,blinkit,zepto,dmart_ready
2024-09-27,P007,Borges Extra Virgin Olive Oil 1L,1345.29,1355.45,1308.34,1384.42,1385.62,1282.46
2024-09-28,P007,Borges Extra Virgin Olive Oil 1L,1324.2,1342.13,1288.61,1367.79,1355.85,1257.66
2024-09-29,P007,Borges Extra Virgin Olive Oil 1L,1359.59,1376.8,1321.34,1400.94,1404.73,1310.26
2024-09-30,P007,Borges Extra Virgin Olive Oil 1L,1343.57,1381.78,1321.18,1411.35,1386.57,1301.1
2024-10-01,P007,Borges Extra Virgin Olive Oil 1L,1324.03,1347.01,1295.99,1378.47,1373.45,1280.75
2024-10-02,P007,Borges Extra Virgin Olive Oil 1L,1361.87,1370.39,1326.74,1401.89,1397.53,1300.87
2024-10-03,P007,Borges Extra Virgin Olive Oil 1L,1355.89,1358.48,1317.21,1393.49,1389.92,1300.31
2024-10-04,P007,Borges Extra Virgin Olive Oil 1L,1353.26,1379.27,1318.63,1395.93,1399.94,1300.39
2024-10-05,P007,Borges Extra Virgin Olive Oil 1L,1320.03,1343.4,1300.87,1381.24,1369.31,1277.6
2024-10-06,P007,Borges Extra Virgin Olive Oil 1L,1349.78,1369.72,1311.02,1401.41,1390.43,1295.14
2024-10-07,P007,Borges Extra Virgin Olive Oil 1L,1354.57,1375.23,1322.98,1390.91,1396.15,1299.76
2024-10-08,P007,Borges Extra Virgin Olive Oil 1L,1326.02,1359.43,1301.13,1390.31,1363.09,1288.13
2024-10-09,P007,Borges Extra Virgin Olive Oil 1L,1343.11,1365.75,1314.28,1410.59,1384.96,1311.09
2024-10-10,P007,Borges Extra Virgin Olive Oil 1L,1354.32,1374.12,1323.22,1405.5,1391.65,1307.06
2024-10-11,P007,Borges Extra Virgin Olive Oil 1L,1346.45,1368.55,1331.12,1407.43,1387.71,1309.34
2024-10-12,P007,Borges Extra Virgin Olive Oil 1L,1354.72,1374.58,1326.31,1410.41,1389.93,1297.61
2024-10-13,P007,Borges Extra Virgin Olive Oil 1L,1322.98,1358.37,1301.8,1388.23,1380.81,1280.41
2024-10-14,P007,Borges Extra Virgin Olive Oil 1L,1341.33,1365.49,1312.86,1403.93,1395.14,1299.76
2024-10-15,P007,Borges Extra Virgin Olive Oil 1L,1347.29,1372.6,1311.94,1396.42,1378.04,1289.39
2024-10-16,P007,Borges Extra Virgin Olive Oil 1L,1308.6,1335.04,1292.49,1372.92,1362.63,1256.04
2024-10-17,P007,Borges Extra Virgin Olive Oil 1L,1343.47,1356.39,1309.21,1379.77,1385.84,1291.97
2024-10-18,P007,Borges Extra Virgin Olive Oil 1L,1306.8,1322.62,1271.86,1359.35,1350.28,1251.5
2024-10-19,P007,Borges Extra Virgin Olive Oil 1L,1354.65,1375.02,1319.77,1407.76,1397.11,1297.06
2024-10-20,P007,Borges Extra Virgin Olive Oil 1L,1342.19,1365.53,1322.38,1390.63,1387.74,1295.86
2024-10-21,P007,Borges Extra Virgin Olive Oil 1L,1311.46,1334.45,1284.17,1361.75,1351.65,1269.23
2024-10-22,P007,Borges Extra Virgin Olive Oil 1L,1347.64,1360.69,1313.28,1400.72,1388.05,1293.24
2024-10-23,P007,Borges Extra Virgin Olive Oil 1L,1316.71,1341.24,1283.61,1369.79,1361.48,1268.99
2024-10-24,P007,Borges Extra Virgin Olive Oil 1L,1315.76,1323.79,1275.32,1351.55,1349.67,1265.14
2024-10-25,P007,Borges Extra Virgin Olive Oil 1L,1326.75,1358.97,1301.22,1382.65,1373.44,1285.2
2024-10-26,P007,Borges Extra Virgin Olive Oil 1L,1306.7,1325.0,1266.28,1350.66,1343.42,1258.18
2024-10-27,P007,Borges Extra Virgin Olive Oil 1L,1297.94,1325.39,1268.26,1341.25,1330.45,1241.92
2024-10-28,P007,Borges Extra Virgin Olive Oil 1L,1341.0,1368.34,1318.63,1392.1,1376.26,1301.27
2024-10-29,P007,Borges Extra Virgin Olive Oil 1L,1310.57,1335.88,1277.98,1359.35,1350.01,1256.63
2024-10-30,P007,Borges Extra Virgin Olive Oil 1L,1344.98,1353.44,1302.96,1393.73,1379.75,1295.53
2024-10-31,P007,Borges Extra Virgin Olive Oil 1L,1317.45,1335.39,1289.97,1364.2,1361.08,1251.47
2024-11-01,P007,Borges Extra Virgin Olive Oil 1L,1338.82,1346.4,1303.54,1378.45,1379.2,1288.76
2024-11-02,P007,Borges Extra Virgin Olive Oil 1L,1346.02,1368.21,1323.78,1405.55,1393.88,1287.04
2024-11-03,P007,Borges Extra Virgin Olive Oil 1L,1318.84,1348.01,1294.52,1361.7,1354.43,1268.25
2024-11-04,P007,Borges Extra Virgin Olive Oil 1L,1355.55,1370.17,1328.58,1400.72,1389.07,1302.58
2024-11-05,P007,Borges Extra Virgin Olive Oil 1L,1352.33,1359.91,1325.66,1402.52,1395.73,1295.26
2024-11-06,P007,Borges Extra Virgin Olive Oil 1L,1371.29,1379.71,1334.65,1413.05,1412.34,1318.28
2024-11-07,P007,Borges Extra Virgin Olive Oil 1L,1249.53,1272.27,1227.04,1305.44,1297.26,1199.19
2024-11-08,P007,Borges Extra Virgin Olive Oil 1L,1278.37,1309.36,1252.73,1329.36,1317.82,1236.06
2024-11-09,P007,Borges Extra Virgin Olive Oil 1L,1344.14,1359.0,1303.34,1397.5,1385.14,1292.78
2024-11-10,P007,Borges Extra Virgin Olive Oil 1L,1344.9,1346.79,1313.21,1389.48,1380.09,1292.08
2024-11-11,P007,Borges Extra Virgin Olive Oil 1L,1359.78,1385.31,1336.05,1414.22,1397.05,1308.28
2024-11-12,P007,Borges Extra Virgin Olive Oil 1L,1324.65,1338.49,1287.7,1373.14,1348.38,1271.53
2024-11-13,P007,Borges Extra Virgin Olive Oil 1L,1344.6,1350.58,1308.92,1376.42,1383.17,1292.62
2024-11-14,P007,Borges Extra Virgin Olive Oil 1L,1309.7,1339.85,1290.56,1355.96,1354.72,1267.27
2024-11-15,P007,Borges Extra Virgin Olive Oil 1L,1310.49,1332.06,1291.94,1364.58,1351.89,1268.25
2024-11-16,P007,Borges Extra Virgin Olive Oil 1L,1344.59,1377.67,1324.52,1390.11,1394.11,1289.96
2024-11-17,P007,Borges Extra Virgin Olive Oil 1L,1330.77,1359.62,1292.85,1383.87,1363.98,1277.11
2024-11-18,P007,Borges Extra Virgin Olive Oil 1L,1311.15,1318.52,1272.53,1363.19,1342.47,1265.3
2024-11-19,P007,Borges Extra Virgin Olive Oil 1L,1357.68,1378.98,1327.45,1399.17,1392.58,1311.37
2024-11-20,P007,Borges Extra Virgin Olive Oil 1L,1328.81,1342.37,1304.79,1379.49,1356.71,1277.11
2024-11-21,P007,Borges Extra Virgin Olive Oil 1L,1351.04,1369.19,1327.73,1393.05,1384.57,1293.42
2024-11-22,P007,Borges Extra Virgin Olive Oil 1L,1341.41,1356.76,1303.66,1383.95,1367.65,1283.67
2024-11-23,P007,Borges Extra Virgin Olive Oil 1L,1312.17,1322.53,1275.63,1363.33,1352.7,1266.6
2024-11-24,P007,Borges Extra Virgin Olive Oil 1L,1356.42,1364.26,1313.39,1396.25,1388.29,1296.42
2024-11-25,P007,Borges Extra Virgin Olive Oil 1L,1303.21,1330.33,1268.29,1349.53,1352.62,1255.27
2024-11-26,P007,Borges Extra Virgin Olive Oil 1L,1307.6,1328.93,1289.14,1363.65,1347.91,1268.46
2024-11-27,P007,Borges Extra Virgin Olive Oil 1L,1351.35,1357.76,1307.09,1405.53,1379.91,1295.21
2024-11-28,P007,Borges Extra Virgin Olive Oil 1L,1299.77,1332.83,1278.19,1353.01,1339.04,1265.23
2024-11-29,P007,Borges Extra Virgin Olive Oil 1L,1316.68,1322.14,1288.1,1360.05,1350.65,1259.98
2024-11-30,P007,Borges Extra Virgin Olive Oil 1L,1307.11,1333.44,1269.88,1352.57,1340.19,1267.24
2024-12-01,P007,Borges Extra Virgin Olive Oil 1L,1321.46,1340.78,1279.24,1373.3,1358.82,1263.26
2024-12-02,P007,Borges Extra Virgin Olive Oil 1L,1302.1,1320.64,1277.03,1355.94,1342.25,1247.2
2024-12-03,P007,Borges Extra Virgin Olive Oil 1L,1340.51,1369.63,1307.59,1395.29,1382.18,1296.44
2024-12-04,P007,Borges Extra Virgin Olive Oil 1L,1309.69,1322.59,1267.7,1356.04,1345.92,1256.59
2024-12-05,P007,Borges Extra Virgin Olive Oil 1L,1339.15,1357.81,1297.2,1386.29,1367.28,1284.79
2024-12-06,P007,Borges Extra Virgin Olive Oil 1L,1302.23,1329.88,1285.86,1367.06,1345.46,1262.64
2024-12-07,P007,Borges Extra Virgin Olive Oil 1L,1332.42,1361.96,1312.96,1394.45,1383.7,1281.94
2024-12-08,P007,Borges Extra Virgin Olive Oil 1L,1340.32,1364.34,1303.05,1388.14,1374.05,1279.57
2024-12-09,P007,Borges Extra Virgin Olive Oil 1L,1329.43,1363.76,1312.91,1390.28,1376.2,1286.13
2024-12-10,P007,Borges Extra Virgin Olive Oil 1L,1307.64,1322.47,1275.96,1371.88,1358.57,1261.83
2024-12-11,P007,Borges Extra Virgin Olive Oil 1L,1258.17,1270.22,1223.84,1304.74,1300.87,1205.45
2024-12-12,P007,Borges Extra Virgin Olive Oil 1L,1331.14,1335.47,1291.98,1377.49,1365.54,1276.18
2024-12-13,P007,Borges Extra Virgin Olive Oil 1L,1314.56,1330.81,1295.51,1373.01,1360.29,1267.93
2024-12-14,P007,Borges Extra Virgin Olive Oil 1L,1325.03,1359.85,1303.58,1379.47,1378.36,1278.14
2024-12-15,P007,Borges Extra Virgin Olive Oil 1L,1305.09,1328.13,1282.62,1356.79,1346.88,1257.3
2024-12-16,P007,Borges Extra Virgin Olive Oil 1L,1295.49,1304.52,1266.23,1335.75,1336.56,1248.73
2024-12-17,P007,Borges Extra Virgin Olive Oil 1L,1312.8,1346.39,1290.37,1373.68,1349.33,1275.78
2024-12-18,P007,Borges Extra Virgin Olive Oil 1L,1328.81,1346.47,1290.69,1381.51,1359.73,1268.53
2024-12-19,P007,Borges Extra Virgin Olive Oil 1L,1325.45,1352.29,1288.97,1379.44,1358.84,1276.64
2024-12-20,P007,Borges Extra Virgin Olive Oil 1L,1312.52,1337.69,1295.0,1359.69,1366.19,1261.83
2024-12-21,P007,Borges Extra Virgin Olive Oil 1L,1304.94,1317.32,1256.41,1343.94,1343.19,1247.98
2024-12-22,P007,Borges Extra Virgin Olive Oil 1L,1312.52,1333.21,1276.33,1358.78,1359.25,1261.52
2024-12-23,P007,Borges Extra Virgin Olive Oil 1L,1279.15,1301.64,1255.97,1335.52,1331.31,1244.05
2024-12-24,P007,Borges Extra Virgin Olive Oil 1L,1282.32,1291.4,1255.04,1336.86,1322.0,1236.26
2024-12-25,P007,Borges Extra Virgin Olive Oil 1L,1299.59,1312.55,1254.38,1341.95,1341.42,1245.16
2024-12-26,P007,Borges Extra Virgin Olive Oil 1L,1318.66,1336.81,1277.44,1369.65,1347.41,1261.29
2024-12-27,P007,Borges Extra Virgin Olive Oil 1L,1308.72,1335.36,1269.58,1366.76,1355.51,1266.3
2024-12-28,P007,Borges Extra Virgin Olive Oil 1L,1291.98,1315.86,1266.14,1348.41,1338.02,1235.42
2024-12-29,P007,Borges Extra Virgin Olive Oil 1L,1294.41,1318.84,1264.12,1345.6,1325.12,1240.84
2024-12-30,P007,Borges Extra Virgin Olive Oil 1L,1287.36,1315.73,1261.5,1349.87,1322.29,1244.88
2024-12-31,P007,Borges Extra Virgin Olive Oil 1L,1271.88,1294.69,1243.69,1323.46,1317.65,1234.27
2025-01-01,P007,Borges Extra Virgin Olive Oil 1L,1316.04,1327.24,1269.1,1360.03,1348.19,1248.27
2025-01-02,P007,Borges Extra Virgin Olive Oil 1L,1303.17,1331.55,1282.68,1345.04,1353.0,1256.48
2025-01-03,P007,Borges Extra Virgin Olive Oil 1L,1319.93,1339.93,1293.38,1361.79,1351.08,1258.21
2025-01-04,P007,Borges Extra Virgin Olive Oil 1L,1307.16,1337.33,1280.33,1367.18,1354.13,1260.55
2025-01-05,P007,Borges Extra Virgin Olive Oil 1L,1280.45,1284.04,1240.68,1332.05,1315.05,1228.56
2025-01-06,P007,Borges Extra Virgin Olive Oil 1L,1310.79,1331.52,1283.05,1354.86,1350.15,1263.04
2025-01-07,P007,Borges Extra Virgin Olive Oil 1L,1279.47,1300.57,1257.89,1325.62,1327.67,1222.86
2025-01-08,P007,Borges Extra Virgin Olive Oil 1L,1314.64,1343.58,1289.56,1361.18,1367.56,1276.78
2025-01-09,P007,Borges Extra Virgin Olive Oil 1L,1276.44,1307.28,1252.88,1337.92,1327.51,1234.52
2025-01-10,P007,Borges Extra Virgin Olive Oil 1L,1292.89,1321.83,1272.35,1347.24,1330.21,1244.96
2025-01-11,P007,Borges Extra Virgin Olive Oil 1L,1321.01,1337.88,1293.4,1373.01,1347.44,1271.97
2025-01-12,P007,Borges Extra Virgin Olive Oil 1L,1223.09,1226.9,1189.76,1262.0,1256.74,1165.39
2025-01-13,P007,Borges Extra Virgin Olive Oil 1L,1311.13,1324.31,1284.52,1358.68,1354.53,1263.78
2025-01-14,P007,Borges Extra Virgin Olive Oil 1L,1282.36,1307.24,1271.09,1336.41,1323.13,1237.62
2025-01-15,P007,Borges Extra Virgin Olive Oil 1L,1285.13,1311.34,1264.99,1343.7,1333.4,1239.29
2025-01-16,P007,Borges Extra Virgin Olive Oil 1L,1317.69,1324.94,1279.17,1363.25,1353.72,1254.17
2025-01-17,P007,Borges Extra Virgin Olive Oil 1L,1276.19,1285.85,1237.38,1309.88,1307.26,1221.09
2025-01-18,P007,Borges Extra Virgin Olive Oil 1L,1265.68,1293.77,1245.91,1318.51,1320.18,1217.6
2025-01-19,P007,Borges Extra Virgin Olive Oil 1L,1300.35,1322.53,1281.43,1359.86,1344.45,1243.93
2025-01-20,P007,Borges Extra Virgin Olive Oil 1L,1268.05,1292.79,1253.27,1323.99,1318.74,1235.24
2025-01-21,P007,Borges Extra Virgin Olive Oil 1L,1293.91,1314.98,1248.27,1344.4,1330.97,1244.58
2025-01-22,P007,Borges Extra Virgin Olive Oil 1L,1274.9,1293.66,1258.15,1328.82,1323.64,1236.4
2025-01-23,P007,Borges Extra Virgin Olive Oil 1L,1289.01,1302.27,1257.66,1321.45,1318.22,1224.42
2025-01-24,P007,Borges Extra Virgin Olive Oil 1L,1271.67,1277.67,1225.33,1307.68,1308.27,1210.0
2025-01-25,P007,Borges Extra Virgin Olive Oil 1L,1294.29,1328.17,1276.48,1362.32,1339.5,1247.79
2025-01-26,P007,Borges Extra Virgin Olive Oil 1L,1269.18,1291.07,1237.88,1308.18,1302.69,1213.22
2025-01-27,P007,Borges Extra Virgin Olive Oil 1L,1288.27,1319.4,1255.92,1340.44,1338.32,1240.75
2025-01-28,P007,Borges Extra Virgin Olive Oil 1L,1270.07,1273.13,1241.31,1302.87,1302.44,1219.34
2025-01-29,P007,Borges Extra Virgin Olive Oil 1L,1273.58,1302.77,1254.95,1339.2,1313.04,1231.97
2025-01-30,P007,Borges Extra Virgin Olive Oil 1L,1303.3,1313.65,1268.64,1341.76,1329.9,1241.42
2025-01-31,P007,Borges Extra Virgin Olive Oil 1L,1263.86,1285.8,1240.81,1331.67,1320.67,1214.45
2025-02-01,P007,Borges Extra Virgin Olive Oil 1L,1270.25,1293.54,1252.83,1316.74,1315.11,1222.53
2025-02-02,P007,Borges Extra Virgin Olive Oil 1L,1288.84,1315.03,1262.86,1348.11,1341.17,1245.38
2025-02-03,P007,Borges Extra Virgin Olive Oil 1L,1282.38,1283.54,1249.42,1313.9,1320.9,1228.89
2025-02-04,P007,Borges Extra Virgin Olive Oil 1L,1291.04,1310.09,1260.54,1332.23,1318.5,1237.91
2025-02-05,P007,Borges Extra Virgin Olive Oil 1L,1297.94,1328.51,1264.56,1357.79,1345.5,1242.36
2025-02-06,P007,Borges Extra Virgin Olive Oil 1L,1292.57,1304.07,1247.74,1335.54,1322.27,1230.62
2025-02-07,P007,Borges Extra Virgin Olive Oil 1L,1287.9,1310.56,1267.93,1343.46,1332.63,1251.46
2025-02-08,P007,Borges Extra Virgin Olive Oil 1L,1296.55,1311.54,1272.44,1342.55,1341.49,1250.71
2025-02-09,P007,Borges Extra Virgin Olive Oil 1L,1253.74,1264.92,1230.65,1294.82,1293.77,1202.95
2025-02-10,P007,Borges Extra Virgin Olive Oil 1L,1254.83,1272.6,1241.42,1319.33,1300.32,1209.48
2025-02-11,P007,Borges Extra Virgin Olive Oil 1L,1286.53,1314.71,1260.96,1348.51,1334.82,1250.58
2025-02-12,P007,Borges Extra Virgin Olive Oil 1L,1261.84,1275.39,1241.27,1310.31,1308.61,1219.89
2025-02-13,P007,Borges Extra Virgin Olive Oil 1L,1264.04,1265.82,1226.45,1309.82,1293.62,1196.31
2025-02-14,P007,Borges Extra Virgin Olive Oil 1L,1245.7,1275.23,1232.11,1295.99,1296.56,1205.44
2025-02-15,P007,Borges Extra Virgin Olive Oil 1L,1259.16,1280.44,1242.67,1322.5,1293.69,1215.23
2025-02-16,P007,Borges Extra Virgin Olive Oil 1L,1277.53,1304.41,1248.31,1329.83,1325.99,1225.1
2025-02-17,P007,Borges Extra Virgin Olive Oil 1L,1282.87,1293.32,1251.31,1318.44,1319.11,1222.84
2025-02-18,P007,Borges Extra Virgin Olive Oil 1L,1242.05,1267.46,1211.7,1286.41,1286.67,1197.04
2025-02-19,P007,Borges Extra Virgin Olive Oil 1L,1248.8,1261.82,1216.59,1305.88,1285.47,1198.73
2025-02-20,P007,Borges Extra Virgin Olive Oil 1L,1266.07,1298.36,1240.78,1321.39,1310.89,1225.37
2025-02-21,P007,Borges Extra Virgin Olive Oil 1L,1267.66,1279.43,1229.9,1307.54,1301.59,1207.12
2025-02-22,P007,Borges Extra Virgin Olive Oil 1L,1272.89,1279.09,1241.56,1316.6,1298.6,1213.23
2025-02-23,P007,Borges Extra Virgin Olive Oil 1L,1265.89,1280.97,1233.16,1307.55,1316.6,1220.8
2025-02-24,P007,Borges Extra Virgin Olive Oil 1L,1264.36,1290.34,1237.03,1320.06,1318.5,1217.71
2025-02-25,P007,Borges Extra Virgin Olive Oil 1L,1251.62,1278.09,1222.75,1306.1,1293.67,1210.41
2025-02-26,P007,Borges Extra Virgin Olive Oil 1L,1275.33,1305.71,1255.73,1327.06,1316.43,1229.35
2025-02-27,P007,Borges Extra Virgin Olive Oil 1L,1252.87,1270.39,1225.28,1297.43,1294.94,1194.03
2025-02-28,P007,Borges Extra Virgin Olive Oil 1L,1259.32,1274.76,1224.7,1313.76,1307.1,1213.51
2025-03-01,P007,Borges Extra Virgin Olive Oil 1L,1227.73,1242.28,1189.17,1273.4,1263.88,1162.72
2025-03-02,P007,Borges Extra Virgin Olive Oil 1L,1222.43,1239.37,1182.32,1276.55,1260.41,1178.82
2025-03-03,P007,Borges Extra Virgin Olive Oil 1L,1234.65,1254.85,1209.06,1287.59,1279.12,1188.39
2025-03-04,P007,Borges Extra Virgin Olive Oil 1L,1237.54,1257.07,1211.8,1280.62,1276.45,1177.42
2025-03-05,P007,Borges Extra Virgin Olive Oil 1L,1235.65,1262.7,1220.3,1288.77,1274.35,1196.94
2025-03-06,P007,Borges Extra Virgin Olive Oil 1L,1224.51,1237.13,1182.79,1272.87,1256.63,1166.23
2025-03-07,P007,Borges Extra Virgin Olive Oil 1L,1237.6,1269.75,1208.8,1300.13,1285.37,1199.36
2025-03-08,P007,Borges Extra Virgin Olive Oil 1L,1224.01,1227.94,1187.01,1274.17,1261.23,1155.23
2025-03-09,P007,Borges Extra Virgin Olive Oil 1L,1255.55,1270.85,1216.28,1290.73,1282.56,1196.06
2025-03-10,P007,Borges Extra Virgin Olive Oil 1L,1236.69,1259.4,1198.94,1293.96,1270.39,1190.41
2025-03-11,P007,Borges Extra Virgin Olive Oil 1L,1251.08,1279.11,1221.09,1296.49,1292.22,1202.5
2025-03-12,P007,Borges Extra Virgin Olive Oil 1L,1230.03,1261.6,1192.11,1275.07,1271.65,1189.86
2025-03-13,P007,Borges Extra Virgin Olive Oil 1L,1204.43,1232.18,1183.27,1247.2,1235.21,1153.15
2025-03-14,P007,Borges Extra Virgin Olive Oil 1L,1248.63,1257.99,1213.32,1285.84,1285.44,1201.84
2025-03-15,P007,Borges Extra Virgin Olive Oil 1L,1200.84,1218.2,1171.66,1255.54,1240.43,1154.29
2025-03-16,P007,Borges Extra Virgin Olive Oil 1L,1218.71,1241.28,1185.36,1280.14,1256.52,1164.03
2025-03-17,P007,Borges Extra Virgin Olive Oil 1L,1220.65,1244.1,1199.2,1269.02,1254.99,1164.71
2025-03-18,P007,Borges Extra Virgin Olive Oil 1L,1204.71,1237.35,1176.66,1266.29,1248.35,1156.17
2025-03-19,P007,Borges Extra Virgin Olive Oil 1L,1226.44,1246.23,1194.7,1273.95,1272.81,1180.52
2025-03-20,P007,Borges Extra Virgin Olive Oil 1L,1200.2,1217.13,1179.94,1253.11,1248.24,1153.78
2025-03-21,P007,Borges Extra Virgin Olive Oil 1L,1207.41,1229.8,1181.25,1256.39,1260.3,1156.66
2025-03-22,P007,Borges Extra Virgin Olive Oil 1L,1214.92,1220.07,1166.68,1250.22,1251.89,1145.19
2025-03-23,P007,Borges Extra Virgin Olive Oil 1L,1217.73,1225.87,1177.71,1255.95,1259.66,1156.49
2025-03-24,P007,Borges Extra Virgin Olive Oil 1L,1160.76,1188.46,1137.8,1213.85,1213.06,1114.29
2025-03-25,P007,Borges Extra Virgin Olive Oil 1L,1217.81,1240.15,1187.17,1274.28,1255.05,1175.51
2025-03-26,P007,Borges Extra Virgin Olive Oil 1L,1193.03,1209.49,1159.26,1234.67,1232.45,1134.27
2025-03-27,P007,Borges Extra Virgin Olive Oil 1L,1203.03,1234.53,1174.53,1246.43,1236.1,1161.16
2025-03-28,P007,Borges Extra Virgin Olive Oil 1L,1208.42,1228.77,1189.05,1250.71,1255.05,1166.36
2025-03-29,P007,Borges Extra Virgin Olive Oil 1L,1218.05,1238.13,1177.04,1267.53,1256.91,1167.87
2025-03-30,P007,Borges Extra Virgin Olive Oil 1L,1218.43,1251.44,1193.74,1275.24,1271.12,1170.91
2025-03-31,P007,Borges Extra Virgin Olive Oil 1L,1239.61,1268.05,1214.32,1284.12,1282.02,1194.45
2025-04-01,P007,Borges Extra Virgin Olive Oil 1L,1232.28,1236.13,1185.31,1268.65,1257.94,1166.35
2025-04-02,P007,Borges Extra Virgin Olive Oil 1L,1183.58,1214.14,1166.33,1249.36,1230.01,1132.36
2025-04-03,P007,Borges Extra Virgin Olive Oil 1L,1212.69,1238.17,1188.42,1275.03,1257.52,1164.59
2025-04-04,P007,Borges Extra Virgin Olive Oil 1L,1194.47,1221.39,1173.91,1251.79,1234.58,1151.15
2025-04-05,P007,Borges Extra Virgin Olive Oil 1L,1217.05,1224.24,1187.61,1260.71,1256.61,1167.26
2025-04-06,P007,Borges Extra Virgin Olive Oil 1L,1204.68,1232.82,1180.92,1250.04,1252.02,1152.07
2025-04-07,P007,Borges Extra Virgin Olive Oil 1L,1150.4,1178.73,1123.09,1205.4,1193.78,1107.06
2025-04-08,P007,Borges Extra Virgin Olive Oil 1L,1229.66,1253.75,1189.89,1281.61,1261.71,1181.56
2025-04-09,P007,Borges Extra Virgin Olive Oil 1L,1216.65,1228.21,1184.85,1266.83,1254.38,1166.19
2025-04-10,P007,Borges Extra Virgin Olive Oil 1L,1213.62,1236.97,1172.95,1265.77,1258.1,1159.46
2025-04-11,P007,Borges Extra Virgin Olive Oil 1L,1192.42,1200.28,1163.09,1238.84,1219.22,1127.22
2025-04-12,P007,Borges Extra Virgin Olive Oil 1L,1183.95,1220.04,1152.37,1245.99,1237.86,1136.51
2025-04-13,P007,Borges Extra Virgin Olive Oil 1L,1188.32,1202.81,1163.59,1229.24,1230.49,1144.2
2025-04-14,P007,Borges Extra Virgin Olive Oil 1L,1194.52,1208.0,1172.22,1248.58,1234.31,1139.32
2025-04-15,P007,Borges Extra Virgin Olive Oil 1L,1225.25,1231.82,1189.14,1270.72,1253.47,1169.37
2025-04-16,P007,Borges Extra Virgin Olive Oil 1L,1211.56,1218.35,1180.76,1245.72,1245.59,1142.0
2025-04-17,P007,Borges Extra Virgin Olive Oil 1L,1201.62,1220.84,1157.29,1233.84,1226.34,1133.61
2025-04-18,P007,Borges Extra Virgin Olive Oil 1L,1215.27,1240.5,1196.36,1276.66,1267.48,1175.95
2025-04-19,P007,Borges Extra Virgin Olive Oil 1L,1149.68,1169.56,1112.63,1194.94,1197.82,1101.03
2025-04-20,P007,Borges Extra Virgin Olive Oil 1L,1189.18,1221.54,1161.45,1247.94,1244.23,1139.14
2025-04-21,P007,Borges Extra Virgin Olive Oil 1L,1181.38,1205.89,1157.59,1240.76,1214.63,1126.86
2025-04-22,P007,Borges Extra Virgin Olive Oil 1L,1144.15,1161.46,1117.15,1195.49,1181.53,1106.51
2025-04-23,P007,Borges Extra Virgin Olive Oil 1L,1192.07,1200.54,1169.59,1233.37,1226.37,1140.62
2025-04-24,P007,Borges Extra Virgin Olive Oil 1L,1184.99,1204.09,1169.75,1243.57,1229.48,1147.6
2025-04-25,P007,Borges Extra Virgin Olive Oil 1L,1169.06,1191.78,1148.35,1231.93,1221.33,1126.95
2025-04-26,P007,Borges Extra Virgin Olive Oil 1L,1164.67,1202.2,1146.58,1228.78,1221.98,1124.95
2025-04-27,P007,Borges Extra Virgin Olive Oil 1L,1206.76,1230.88,1175.03,1263.6,1247.26,1160.34
2025-04-28,P007,Borges Extra Virgin Olive Oil 1L,1202.17,1217.91,1165.53,1255.83,1248.75,1153.47
2025-04-29,P007,Borges Extra Virgin Olive Oil 1L,1197.4,1228.29,1163.3,1239.44,1236.79,1151.16
2025-04-30,P007,Borges Extra Virgin Olive Oil 1L,1204.3,1226.02,1174.84,1257.19,1239.41,1151.09
2025-05-01,P007,Borges Extra Virgin Olive Oil 1L,1179.6,1193.08,1141.57,1226.98,1217.2,1118.14
2025-05-02,P007,Borges Extra Virgin Olive Oil 1L,1174.55,1186.32,1140.75,1226.62,1219.99,1118.3
2025-05-03,P007,Borges Extra Virgin Olive Oil 1L,1219.66,1234.88,1187.0,1265.43,1247.38,1169.22
2025-05-04,P007,Borges Extra Virgin Olive Oil 1L,1190.55,1206.88,1161.25,1243.13,1223.7,1127.26
2025-05-05,P007,Borges Extra Virgin Olive Oil 1L,1191.28,1210.82,1172.44,1238.57,1231.35,1148.41
2025-05-06,P007,Borges Extra Virgin Olive Oil 1L,1204.51,1224.5,1179.38,1267.83,1254.78,1150.9
2025-05-07,P007,Borges Extra Virgin Olive Oil 1L,1183.59,1197.2,1155.08,1218.23,1224.73,1133.87
2025-05-08,P007,Borges Extra Virgin Olive Oil 1L,1182.08,1215.45,1151.51,1245.75,1226.07,1144.73
2025-05-09,P007,Borges Extra Virgin Olive Oil 1L,1210.19,1216.45,1170.42,1254.76,1248.3,1150.02
2025-05-10,P007,Borges Extra Virgin Olive Oil 1L,1203.57,1226.96,1168.31,1244.41,1234.57,1142.22
2025-05-11,P007,Borges Extra Virgin Olive Oil 1L,1156.26,1187.79,1143.05,1213.08,1210.33,1115.03
2025-05-12,P007,Borges Extra Virgin Olive Oil 1L,1196.93,1200.78,1161.9,1243.43,1219.15,1145.6
2025-05-13,P007,Borges Extra Virgin Olive Oil 1L,1188.17,1198.72,1151.99,1224.47,1217.72,1119.79
2025-05-14,P007,Borges Extra Virgin Olive Oil 1L,1178.08,1192.99,1133.83,1211.16,1207.12,1115.58
2025-05-15,P007,Borges Extra Virgin Olive Oil 1L,1184.28,1213.24,1150.06,1232.53,1232.67,1145.18
2025-05-16,P007,Borges Extra Virgin Olive Oil 1L,1162.92,1197.89,1151.35,1231.96,1219.12,1118.92
